"","date","state","confirmed","Casos.Estimado","t","Casos.Forecast","Casos.Lo.80","Casos.Hi.80","Casos.Lo.95","Casos.Hi.95","deaths","Obitos.Estimado","Obitos.Forecast","Obitos.Lo.80","Obitos.Hi.80","Obitos.Lo.95","Obitos.Hi.95"
"206",2020-10-08,"AC",NA,NA,206,29201.1261647462,28621.9077407831,29780.3445887092,28315.2880286371,30086.9643008552,NA,NA,668.028506319403,652.41890763702,683.638105001785,644.15568523819,691.901327400615
"207",2020-10-09,"AC",NA,NA,207,29321.9049828964,28674.9193644055,29968.8906013873,28332.4258664485,30311.3840993444,NA,NA,669.140028995823,651.626603914031,686.653454077616,642.35555669746,695.924501294187
"208",2020-10-10,"AC",NA,NA,208,29442.6838010467,28726.3239919283,30159.0436101651,28347.1060158115,30538.2615862818,NA,NA,670.251551672244,650.780871887279,689.722231457209,640.473716617417,700.029386727071
"209",2020-10-11,"AC",NA,NA,209,29563.4626191969,28776.0745014964,30350.8507368975,28359.2564100679,30767.668828326,NA,NA,671.363074348665,649.881349291431,692.844799405899,638.509610961042,704.216537736288
"210",2020-10-12,"AC",NA,NA,210,29684.2414373472,28824.1487014509,30544.3341732435,28368.8431100041,30999.6397646903,NA,NA,672.474597025085,648.928164612429,696.021029437742,636.463436230629,708.485757819541
"211",2020-10-13,"AC",NA,NA,211,29805.0202554975,28870.5402482546,30739.5002627403,28375.8564140173,31234.1840969777,NA,NA,673.586119701506,647.921742134407,699.250497268605,634.335841312766,712.836398090246
"212",2020-10-14,"AC",NA,NA,212,29925.7990736477,28915.2530503709,30936.3450969245,28380.3022995862,31471.2958477093,NA,NA,674.697642377927,646.862684107915,702.532600647939,632.127747270183,717.267537485671
"213",2020-03-08,"AL",1,0.999552786471062,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"214",2020-03-09,"AL",1,1.00134163682452,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"215",2020-03-10,"AL",1,1.00000171845321,3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"216",2020-03-12,"AL",1,1.00000091386474,4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"217",2020-03-13,"AL",1,1.00000057386174,5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"218",2020-03-16,"AL",1,1.00000038230307,6,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"219",2020-03-17,"AL",1,1.00000026123446,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"220",2020-03-18,"AL",1,1.00000018060515,8,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"221",2020-03-19,"AL",4,1.00510587358528,9,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"222",2020-03-20,"AL",6,4.91153222772716,10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"223",2020-03-21,"AL",7,7.23987570502664,11,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"224",2020-03-22,"AL",7,8.16733480619076,12,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"225",2020-03-23,"AL",8,7.81562969840569,13,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"226",2020-03-24,"AL",10,8.87122138175011,14,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"227",2020-03-25,"AL",11,11.2112036111968,15,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"228",2020-03-26,"AL",11,12.1475799448956,16,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"229",2020-03-27,"AL",12,11.8019597618689,17,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"230",2020-03-28,"AL",14,12.861606591162,18,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"231",2020-03-29,"AL",17,15.204456659418,19,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"232",2020-03-30,"AL",17,18.7452141058823,20,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"233",2020-03-31,"AL",18,18.2196138013602,21,NA,NA,NA,NA,NA,1,1.60760293965723e-13,NA,NA,NA,NA,NA
"234",2020-04-01,"AL",18,19.1534733291913,22,NA,NA,NA,NA,NA,1,1.52776113104541,NA,NA,NA,NA,NA
"235",2020-04-02,"AL",18,18.8060859958416,23,NA,NA,NA,NA,NA,1,1.24922931960314,NA,NA,NA,NA,NA
"236",2020-04-03,"AL",23,18.5633202790396,24,NA,NA,NA,NA,NA,2,1.11769577199974,NA,NA,NA,NA,NA
"237",2020-04-04,"AL",23,24.8994982193894,25,NA,NA,NA,NA,NA,2,2.58334164929519,NA,NA,NA,NA,NA
"238",2020-04-05,"AL",28,24.3274336144542,26,NA,NA,NA,NA,NA,2,2.27547660067734,NA,NA,NA,NA,NA
"239",2020-04-06,"AL",31,30.4334864099707,27,NA,NA,NA,NA,NA,2,2.13009075832736,NA,NA,NA,NA,NA
"240",2020-04-07,"AL",34,33.6041011434758,28,NA,NA,NA,NA,NA,2,2.06143391257397,NA,NA,NA,NA,NA
"241",2020-04-08,"AL",37,36.7233324886447,29,NA,NA,NA,NA,NA,3,2.0290114813894,NA,NA,NA,NA,NA
"242",2020-04-09,"AL",37,39.8066553836058,30,NA,NA,NA,NA,NA,3,3.54146148020331,NA,NA,NA,NA,NA
"243",2020-04-10,"AL",45,38.961385717588,31,NA,NA,NA,NA,NA,3,3.25569915699376,NA,NA,NA,NA,NA
"244",2020-04-11,"AL",48,48.780012084421,32,NA,NA,NA,NA,NA,3,3.12075108069141,NA,NA,NA,NA,NA
"245",2020-04-12,"AL",48,51.545098828212,33,NA,NA,NA,NA,NA,3,3.05702335377077,NA,NA,NA,NA,NA
"246",2020-04-13,"AL",58,50.4774349740888,34,NA,NA,NA,NA,NA,4,3.02692864408871,NA,NA,NA,NA,NA
"247",2020-04-14,"AL",72,62.7429771096225,35,NA,NA,NA,NA,NA,4,4.54047788347222,NA,NA,NA,NA,NA
"248",2020-04-15,"AL",83,79.5308792857839,36,NA,NA,NA,NA,NA,5,4.25523466438596,NA,NA,NA,NA,NA
"249",2020-04-16,"AL",89,91.5756611020055,37,NA,NA,NA,NA,NA,5,5.64829286027294,NA,NA,NA,NA,NA
"250",2020-04-17,"AL",110,96.7999590997591,38,NA,NA,NA,NA,NA,7,5.30614908708672,NA,NA,NA,NA,NA
"251",2020-04-18,"AL",132,121.775364927932,39,NA,NA,NA,NA,NA,10,8.20009776070791,NA,NA,NA,NA,NA
"252",2020-04-19,"AL",159,146.854679163663,40,NA,NA,NA,NA,NA,15,12.1500162022876,NA,NA,NA,NA,NA
"253",2020-04-20,"AL",171,177.512438984443,41,NA,NA,NA,NA,NA,18,18.654126874829,NA,NA,NA,NA,NA
"254",2020-04-21,"AL",210,187.55111264539,42,NA,NA,NA,NA,NA,19,21.3089041355221,NA,NA,NA,NA,NA
"255",2020-04-22,"AL",243,233.311958183634,43,NA,NA,NA,NA,NA,20,21.0903542774839,NA,NA,NA,NA,NA
"256",2020-04-23,"AL",324,269.22966868099,44,NA,NA,NA,NA,NA,22,21.5149076707589,NA,NA,NA,NA,NA
"257",2020-04-24,"AL",413,366.7246398694,45,NA,NA,NA,NA,NA,27,23.7709205471006,NA,NA,NA,NA,NA
"258",2020-04-25,"AL",501,469.661213078016,46,NA,NA,NA,NA,NA,29,30.4751031713978,NA,NA,NA,NA,NA
"259",2020-04-26,"AL",560,567.099395665354,47,NA,NA,NA,NA,NA,32,31.6966010532524,NA,NA,NA,NA,NA
"260",2020-04-27,"AL",643,623.961297827803,48,NA,NA,NA,NA,NA,34,34.8567232245459,NA,NA,NA,NA,NA
"261",2020-04-28,"AL",777,712.695110938517,49,NA,NA,NA,NA,NA,36,36.4045780065668,NA,NA,NA,NA,NA
"262",2020-04-29,"AL",957,866.061568412819,50,NA,NA,NA,NA,NA,41,38.1910574602251,NA,NA,NA,NA,NA
"263",2020-04-30,"AL",1045,1073.44914801705,51,NA,NA,NA,NA,NA,47,44.6735081520579,NA,NA,NA,NA,NA
"264",2020-05-01,"AL",1226,1152.88122692593,52,NA,NA,NA,NA,NA,53,51.9013401210954,NA,NA,NA,NA,NA
"265",2020-05-02,"AL",1371,1355.90212813545,53,NA,NA,NA,NA,NA,58,58.4811701014202,NA,NA,NA,NA,NA
"266",2020-05-03,"AL",1441,1505.44909645597,54,NA,NA,NA,NA,NA,64,63.2272272244695,NA,NA,NA,NA,NA
"267",2020-05-04,"AL",1538,1556.03920859226,55,NA,NA,NA,NA,NA,72,69.6350666585245,NA,NA,NA,NA,NA
"268",2020-05-05,"AL",1605,1647.60640913998,56,NA,NA,NA,NA,NA,80,78.8831865536683,NA,NA,NA,NA,NA
"269",2020-05-06,"AL",1703,1701.77479986758,57,NA,NA,NA,NA,NA,89,87.4725972812709,NA,NA,NA,NA,NA
"270",2020-05-07,"AL",1867,1800.14378870511,58,NA,NA,NA,NA,NA,98,97.278701067669,NA,NA,NA,NA,NA
"271",2020-05-08,"AL",2033,1984.27861813771,59,NA,NA,NA,NA,NA,108,106.659374608018,NA,NA,NA,NA,NA
"272",2020-05-09,"AL",2170,2164.9518503553,60,NA,NA,NA,NA,NA,114,117.366904581198,NA,NA,NA,NA,NA
"273",2020-05-10,"AL",2258,2303.47218227476,61,NA,NA,NA,NA,NA,126,121.589983211304,NA,NA,NA,NA,NA
"274",2020-05-11,"AL",2343,2377.77749906886,62,NA,NA,NA,NA,NA,138,135.917418659635,NA,NA,NA,NA,NA
"275",2020-05-12,"AL",2580,2452.30369269722,63,NA,NA,NA,NA,NA,150,149.01652414332,NA,NA,NA,NA,NA
"276",2020-05-13,"AL",2761,2727.76150113291,64,NA,NA,NA,NA,NA,164,161.535564473797,NA,NA,NA,NA,NA
"277",2020-05-14,"AL",2972,2918.77181270041,65,NA,NA,NA,NA,NA,177,176.836197754494,NA,NA,NA,NA,NA
"278",2020-05-15,"AL",3212,3145.80234227315,66,NA,NA,NA,NA,NA,187,189.92264621285,NA,NA,NA,NA,NA
"279",2020-05-16,"AL",3593,3405.73883764661,67,NA,NA,NA,NA,NA,199,198.380187141911,NA,NA,NA,NA,NA
"280",2020-05-17,"AL",3816,3843.13556564404,68,NA,NA,NA,NA,NA,210,210.707300276933,NA,NA,NA,NA,NA
"281",2020-05-18,"AL",4031,4057.96325113178,69,NA,NA,NA,NA,NA,221,221.33401468279,NA,NA,NA,NA,NA
"282",2020-05-19,"AL",4319,4264.84283192208,70,NA,NA,NA,NA,NA,234,232.157734716015,NA,NA,NA,NA,NA
"283",2020-05-20,"AL",4437,4569.1531390825,71,NA,NA,NA,NA,NA,251,246.130010725976,NA,NA,NA,NA,NA
"284",2020-05-21,"AL",4916,4647.35308366697,72,NA,NA,NA,NA,NA,262,265.700201773413,NA,NA,NA,NA,NA
"285",2020-05-22,"AL",5302,5207.26044789228,73,NA,NA,NA,NA,NA,280,274.747379100381,NA,NA,NA,NA,NA
"286",2020-05-23,"AL",5630,5621.79279642451,74,NA,NA,NA,NA,NA,301,295.519508247316,NA,NA,NA,NA,NA
"287",2020-05-24,"AL",6214,5952.26452853302,75,NA,NA,NA,NA,NA,316,319.411898773397,NA,NA,NA,NA,NA
"288",2020-05-25,"AL",6682,6615.09039934411,76,NA,NA,NA,NA,NA,337,332.611231217737,NA,NA,NA,NA,NA
"289",2020-05-26,"AL",7058,7103.24130784635,77,NA,NA,NA,NA,NA,352,355.92745279416,NA,NA,NA,NA,NA
"290",2020-05-27,"AL",7580,7465.61615620896,78,NA,NA,NA,NA,NA,368,368.854695865387,NA,NA,NA,NA,NA
"291",2020-05-28,"AL",8056,8022.06470092861,79,NA,NA,NA,NA,NA,385,384.403620608771,NA,NA,NA,NA,NA
"292",2020-05-29,"AL",8619,8508.2848651484,80,NA,NA,NA,NA,NA,406,401.718366470818,NA,NA,NA,NA,NA
"293",2020-05-30,"AL",9223,9104.62851882946,81,NA,NA,NA,NA,NA,424,424.9780462249,NA,NA,NA,NA,NA
"294",2020-05-31,"AL",10288,9744.27800504609,82,NA,NA,NA,NA,NA,443,442.461871443032,NA,NA,NA,NA,NA
"295",2020-06-01,"AL",10837,10973.0286785454,83,NA,NA,NA,NA,NA,461,461.745874778905,NA,NA,NA,NA,NA
"296",2020-06-02,"AL",11559,11481.0614417337,84,NA,NA,NA,NA,NA,482,479.352231061972,NA,NA,NA,NA,NA
"297",2020-06-03,"AL",12407,12226.533899214,85,NA,NA,NA,NA,NA,506,501.749620591452,NA,NA,NA,NA,NA
"298",2020-06-04,"AL",13096,13128.8841845101,86,NA,NA,NA,NA,NA,531,527.992805635479,NA,NA,NA,NA,NA
"299",2020-06-05,"AL",13939,13807.9805804422,87,NA,NA,NA,NA,NA,557,554.579885934572,NA,NA,NA,NA,NA
"300",2020-06-06,"AL",14818,14690.439197885,88,NA,NA,NA,NA,NA,582,581.857128071001,NA,NA,NA,NA,NA
"301",2020-06-07,"AL",15706,15607.8561967416,89,NA,NA,NA,NA,NA,601,606.932530321844,NA,NA,NA,NA,NA
"302",2020-06-08,"AL",16339,16525.4137905717,90,NA,NA,NA,NA,NA,622,622.801571409227,NA,NA,NA,NA,NA
"303",2020-06-09,"AL",17193,17102.2722622926,91,NA,NA,NA,NA,NA,640,643.37853317568,NA,NA,NA,NA,NA
"304",2020-06-10,"AL",18176,17983.5963880269,92,NA,NA,NA,NA,NA,660,659.595474685609,NA,NA,NA,NA,NA
"305",2020-06-11,"AL",19200,19024.5418479066,93,NA,NA,NA,NA,NA,681,679.808967423068,NA,NA,NA,NA,NA
"306",2020-06-12,"AL",20031,20101.3839084502,94,NA,NA,NA,NA,NA,701,701.437548122982,NA,NA,NA,NA,NA
"307",2020-06-13,"AL",20887,20911.1866559587,95,NA,NA,NA,NA,NA,723,721.20662723071,NA,NA,NA,NA,NA
"308",2020-06-14,"AL",22199,21759.9024532969,96,NA,NA,NA,NA,NA,744,744.153099671816,NA,NA,NA,NA,NA
"309",2020-06-15,"AL",22926,23204.143781902,97,NA,NA,NA,NA,NA,768,765.072299615856,NA,NA,NA,NA,NA
"310",2020-06-16,"AL",23632,23847.3762829985,98,NA,NA,NA,NA,NA,793,790.617426081953,NA,NA,NA,NA,NA
"311",2020-06-17,"AL",24867,24488.5122316559,99,NA,NA,NA,NA,NA,811,816.874855987741,NA,NA,NA,NA,NA
"312",2020-06-18,"AL",25633,25837.4999451433,100,NA,NA,NA,NA,NA,831,831.774335346922,NA,NA,NA,NA,NA
"313",2020-06-19,"AL",26906,26541.9114788709,101,NA,NA,NA,NA,NA,848,851.365671248422,NA,NA,NA,NA,NA
"314",2020-06-20,"AL",27698,27924.5626261513,102,NA,NA,NA,NA,NA,866,866.589400783628,NA,NA,NA,NA,NA
"315",2020-06-21,"AL",28657,28648.3296266288,103,NA,NA,NA,NA,NA,884,884.278337959422,NA,NA,NA,NA,NA
"316",2020-06-22,"AL",29395,29609.9408498131,104,NA,NA,NA,NA,NA,903,902.131442003144,NA,NA,NA,NA,NA
"317",2020-06-23,"AL",30246,30283.2079362174,105,NA,NA,NA,NA,NA,920,921.589833153943,NA,NA,NA,NA,NA
"318",2020-06-24,"AL",31230,31123.0021643861,106,NA,NA,NA,NA,NA,938,937.750781010445,NA,NA,NA,NA,NA
"319",2020-06-25,"AL",32065,32139.2262932743,107,NA,NA,NA,NA,NA,958,955.88230910625,NA,NA,NA,NA,NA
"320",2020-06-26,"AL",32864,32951.8718444423,108,NA,NA,NA,NA,NA,975,976.99994404754,NA,NA,NA,NA,NA
"321",2020-06-27,"AL",33521,33724.4078171589,109,NA,NA,NA,NA,NA,993,992.944451314983,NA,NA,NA,NA,NA
"322",2020-06-28,"AL",34312,34320.1482628942,110,NA,NA,NA,NA,NA,1012,1010.97376775182,NA,NA,NA,NA,NA
"323",2020-06-29,"AL",35116,35108.6942817252,111,NA,NA,NA,NA,NA,1032,1030.51537324383,NA,NA,NA,NA,NA
"324",2020-06-30,"AL",35962,35914.8945169539,112,NA,NA,NA,NA,NA,1052,1051.29890153985,NA,NA,NA,NA,NA
"325",2020-07-01,"AL",36819,36775.0810951058,113,NA,NA,NA,NA,NA,1072,1071.66891405615,NA,NA,NA,NA,NA
"326",2020-07-02,"AL",37328,37645.3079837042,114,NA,NA,NA,NA,NA,1091,1091.84364834835,NA,NA,NA,NA,NA
"327",2020-07-03,"AL",38404,38058.7455519459,115,NA,NA,NA,NA,NA,1113,1110.39840354182,NA,NA,NA,NA,NA
"328",2020-07-04,"AL",39255,39238.724513478,116,NA,NA,NA,NA,NA,1134,1133.77142503111,NA,NA,NA,NA,NA
"329",2020-07-05,"AL",39935,40094.6261395006,117,NA,NA,NA,NA,NA,1153,1154.89205801522,NA,NA,NA,NA,NA
"330",2020-07-06,"AL",40569,40726.5521456326,118,NA,NA,NA,NA,NA,1172,1172.8935033371,NA,NA,NA,NA,NA
"331",2020-07-07,"AL",41524,41313.1027685648,119,NA,NA,NA,NA,NA,1192,1191.42194700532,NA,NA,NA,NA,NA
"332",2020-07-08,"AL",42322,42331.6178810803,120,NA,NA,NA,NA,NA,1213,1211.7270209076,NA,NA,NA,NA,NA
"333",2020-07-09,"AL",43191,43126.7213006235,121,NA,NA,NA,NA,NA,1230,1233.3988497932,NA,NA,NA,NA,NA
"334",2020-07-10,"AL",43959,44015.0798706505,122,NA,NA,NA,NA,NA,1246,1248.60506898209,NA,NA,NA,NA,NA
"335",2020-07-11,"AL",44633,44766.1905105106,123,NA,NA,NA,NA,NA,1264,1263.23021482965,NA,NA,NA,NA,NA
"336",2020-07-12,"AL",45330,45400.07803391,124,NA,NA,NA,NA,NA,1281,1281.63647752182,NA,NA,NA,NA,NA
"337",2020-07-13,"AL",46296,46075.9729004838,125,NA,NA,NA,NA,NA,1297,1298.30056942502,NA,NA,NA,NA,NA
"338",2020-07-14,"AL",47005,47108.2376204478,126,NA,NA,NA,NA,NA,1314,1313.61417943427,NA,NA,NA,NA,NA
"339",2020-07-15,"AL",47864,47786.1459411784,127,NA,NA,NA,NA,NA,1331,1330.81780053242,NA,NA,NA,NA,NA
"340",2020-07-16,"AL",48734,48668.5929502842,128,NA,NA,NA,NA,NA,1348,1347.91395832951,NA,NA,NA,NA,NA
"341",2020-07-17,"AL",49253,49558.291341267,129,NA,NA,NA,NA,NA,1365,1364.95936777884,NA,NA,NA,NA,NA
"342",2020-07-18,"AL",49583,49985.3479157482,130,NA,NA,NA,NA,NA,1381,1381.98081188584,NA,NA,NA,NA,NA
"343",2020-07-19,"AL",50079,50194.1743329315,131,NA,NA,NA,NA,NA,1397,1397.46317749563,NA,NA,NA,NA,NA
"344",2020-07-20,"AL",50307,50655.487719621,132,NA,NA,NA,NA,NA,1413,1413.21873041666,NA,NA,NA,NA,NA
"345",2020-07-21,"AL",50951,50778.5350060582,133,NA,NA,NA,NA,NA,1428,1429.10329300457,NA,NA,NA,NA,NA
"346",2020-07-22,"AL",51680,51474.47562861,134,NA,NA,NA,NA,NA,1443,1443.5210178406,NA,NA,NA,NA,NA
"347",2020-07-23,"AL",52529,52265.3726174168,135,NA,NA,NA,NA,NA,1457,1458.24604487575,NA,NA,NA,NA,NA
"348",2020-07-24,"AL",53713,53193.7682678622,136,NA,NA,NA,NA,NA,1471,1471.58843082279,NA,NA,NA,NA,NA
"349",2020-07-25,"AL",54730,54534.1433025838,137,NA,NA,NA,NA,NA,1486,1485.27787990621,NA,NA,NA,NA,NA
"350",2020-07-26,"AL",55376,55610.1287149984,138,NA,NA,NA,NA,NA,1500,1500.65898682366,NA,NA,NA,NA,NA
"351",2020-07-27,"AL",56204,56185.6170654379,139,NA,NA,NA,NA,NA,1514,1514.31119919226,NA,NA,NA,NA,NA
"352",2020-07-28,"AL",57142,57019.1533835258,140,NA,NA,NA,NA,NA,1527,1528.14696035457,NA,NA,NA,NA,NA
"353",2020-07-29,"AL",58124,57994.1506291246,141,NA,NA,NA,NA,NA,1540,1540.54163926058,NA,NA,NA,NA,NA
"354",2020-07-30,"AL",58979,59015.256867481,142,NA,NA,NA,NA,NA,1554,1553.2557831118,NA,NA,NA,NA,NA
"355",2020-07-31,"AL",59725,59859.3375253832,143,NA,NA,NA,NA,NA,1567,1567.64855185846,NA,NA,NA,NA,NA
"356",2020-08-01,"AL",60992,60564.8796067007,144,NA,NA,NA,NA,NA,1581,1580.3062713961,NA,NA,NA,NA,NA
"357",2020-08-02,"AL",62240,61960.5138218275,145,NA,NA,NA,NA,NA,1594,1594.67239438873,NA,NA,NA,NA,NA
"358",2020-08-03,"AL",62778,63292.6856050811,146,NA,NA,NA,NA,NA,1607,1607.31753076563,NA,NA,NA,NA,NA
"359",2020-08-04,"AL",63351,63675.6797100564,147,NA,NA,NA,NA,NA,1621,1620.14995036962,NA,NA,NA,NA,NA
"360",2020-08-05,"AL",64194,64150.8971636693,148,NA,NA,NA,NA,NA,1633,1634.59857352399,NA,NA,NA,NA,NA
"361",2020-08-06,"AL",65093,65006.8782800199,149,NA,NA,NA,NA,NA,1643,1645.75490855291,NA,NA,NA,NA,NA
"362",2020-08-07,"AL",65916,65931.8152290132,150,NA,NA,NA,NA,NA,1654,1654.3009748991,NA,NA,NA,NA,NA
"363",2020-08-08,"AL",66748,66750.0522169841,151,NA,NA,NA,NA,NA,1665,1665.14213204593,NA,NA,NA,NA,NA
"364",2020-08-09,"AL",67613,67581.4341586447,152,NA,NA,NA,NA,NA,1677,1676.06712027661,NA,NA,NA,NA,NA
"365",2020-08-10,"AL",68237,68455.9407223472,153,NA,NA,NA,NA,NA,1688,1688.55945793456,NA,NA,NA,NA,NA
"366",2020-08-11,"AL",68935,69014.0031824398,154,NA,NA,NA,NA,NA,1700,1699.26419778224,NA,NA,NA,NA,NA
"367",2020-08-12,"AL",69751,69688.2100961693,155,NA,NA,NA,NA,NA,1711,1711.65252559291,NA,NA,NA,NA,NA
"368",2020-08-13,"AL",70629,70523.1202913364,156,NA,NA,NA,NA,NA,1721,1722.30814794796,NA,NA,NA,NA,NA
"369",2020-08-14,"AL",71232,71433.0076782078,157,NA,NA,NA,NA,NA,1732,1731.61775830737,NA,NA,NA,NA,NA
"370",2020-08-15,"AL",72076,71975.4709646105,158,NA,NA,NA,NA,NA,1742,1742.81949061541,NA,NA,NA,NA,NA
"371",2020-08-16,"AL",72734,72849.7469096781,159,NA,NA,NA,NA,NA,1753,1752.38699532134,NA,NA,NA,NA,NA
"372",2020-08-17,"AL",72938,73472.8878556189,160,NA,NA,NA,NA,NA,1763,1763.71051536388,NA,NA,NA,NA,NA
"373",2020-08-18,"AL",73701,73515.7977260728,161,NA,NA,NA,NA,NA,1774,1773.33553297182,NA,NA,NA,NA,NA
"374",2020-08-19,"AL",74140,74334.5743865181,162,NA,NA,NA,NA,NA,1784,1784.68621284215,NA,NA,NA,NA,NA
"375",2020-08-20,"AL",74622,74714.9751627719,163,NA,NA,NA,NA,NA,1793,1794.32405637644,NA,NA,NA,NA,NA
"376",2020-08-21,"AL",74839,75168.9741886272,164,NA,NA,NA,NA,NA,1802,1802.62527088564,NA,NA,NA,NA,NA
"377",2020-08-22,"AL",75470,75286.5971243801,165,NA,NA,NA,NA,NA,1810,1811.29527721583,NA,NA,NA,NA,NA
"378",2020-08-23,"AL",75857,75972.8318669198,166,NA,NA,NA,NA,NA,1818,1818.61168024738,NA,NA,NA,NA,NA
"379",2020-08-24,"AL",76495,76324.9472266131,167,NA,NA,NA,NA,NA,1827,1826.28885918819,NA,NA,NA,NA,NA
"380",2020-08-25,"AL",76894,77014.1613699271,168,NA,NA,NA,NA,NA,1836,1835.66417166736,NA,NA,NA,NA,NA
"381",2020-08-26,"AL",77317,77376.9728297599,169,NA,NA,NA,NA,NA,1844,1844.84140880803,NA,NA,NA,NA,NA
"382",2020-08-27,"AL",77755,77781.9110420155,170,NA,NA,NA,NA,NA,1853,1852.39734594383,NA,NA,NA,NA,NA
"383",2020-08-28,"AL",78174,78211.8063464256,171,NA,NA,NA,NA,NA,1861,1861.71540333014,NA,NA,NA,NA,NA
"384",2020-08-29,"AL",78483,78619.4203536808,172,NA,NA,NA,NA,NA,1870,1869.33784125947,NA,NA,NA,NA,NA
"385",2020-08-30,"AL",78637,78887.3351575667,173,NA,NA,NA,NA,NA,1878,1878.68730290531,NA,NA,NA,NA,NA
"386",2020-08-31,"AL",78804,78965.9426756871,174,NA,NA,NA,NA,NA,1887,1886.32457114663,NA,NA,NA,NA,NA
"387",2020-09-01,"AL",79258,79084.1710194765,175,NA,NA,NA,NA,NA,1895,1895.68103624223,NA,NA,NA,NA,NA
"388",2020-09-02,"AL",79550,79590.5224286499,176,NA,NA,NA,NA,NA,1902,1903.32161178475,NA,NA,NA,NA,NA
"389",2020-09-03,"AL",79797,79870.3184438105,177,NA,NA,NA,NA,NA,1910,1909.62411645443,NA,NA,NA,NA,NA
"390",2020-09-04,"AL",80103,80095.237408529,178,NA,NA,NA,NA,NA,1917,1917.82249317958,NA,NA,NA,NA,NA
"391",2020-09-05,"AL",80462,80403.5752385107,179,NA,NA,NA,NA,NA,1924,1924.38841324885,NA,NA,NA,NA,NA
"392",2020-09-06,"AL",80717,80780.1708004554,180,NA,NA,NA,NA,NA,1930,1931.18342383332,NA,NA,NA,NA,NA
"393",2020-09-07,"AL",80786,81016.1458921087,181,NA,NA,NA,NA,NA,1936,1936.55885873254,NA,NA,NA,NA,NA
"394",2020-09-08,"AL",80866,81015.8337340837,182,NA,NA,NA,NA,NA,1943,1942.26391481576,NA,NA,NA,NA,NA
"395",2020-09-09,"AL",81042,81050.7088814994,183,NA,NA,NA,NA,NA,1949,1949.65239196514,NA,NA,NA,NA,NA
"396",2020-09-10,"AL",81230,81224.0860609695,184,NA,NA,NA,NA,NA,1957,1955.30808484373,NA,NA,NA,NA,NA
"397",2020-09-11,"AL",81440,81413.8671393667,185,NA,NA,NA,NA,NA,1965,1964.20101190024,NA,NA,NA,NA,NA
"398",2020-09-12,"AL",82028,81631.7374730462,186,NA,NA,NA,NA,NA,1972,1972.62268676346,NA,NA,NA,NA,NA
"399",2020-09-13,"AL",82230,82339.0783425961,187,NA,NA,NA,NA,NA,1979,1979.29405689289,NA,NA,NA,NA,NA
"400",2020-09-14,"AL",82332,82508.227635378,188,NA,NA,NA,NA,NA,1985,1986.13886509451,NA,NA,NA,NA,NA
"401",2020-09-15,"AL",82595,82557.1538324968,189,NA,NA,NA,NA,NA,1991,1991.53781636412,NA,NA,NA,NA,NA
"402",2020-09-16,"AL",82983,82831.5518180032,190,NA,NA,NA,NA,NA,1996,1997.2539777915,NA,NA,NA,NA,NA
"403",2020-09-17,"AL",83035,83265.1628876903,191,NA,NA,NA,NA,NA,2002,2001.59217705395,NA,NA,NA,NA,NA
"404",2020-09-18,"AL",83298,83247.845611171,192,NA,NA,NA,NA,NA,2008,2007.80741015322,NA,NA,NA,NA,NA
"405",2020-09-19,"AL",83950,83525.9504166156,193,NA,NA,NA,NA,NA,2014,2013.90905158859,NA,NA,NA,NA,NA
"406",2020-09-20,"AL",84508,84305.659807666,194,NA,NA,NA,NA,NA,2019,2019.95705062506,NA,NA,NA,NA,NA
"407",2020-09-21,"AL",84720,84924.5978294458,195,NA,NA,NA,NA,NA,2024,2024.45195650471,NA,NA,NA,NA,NA
"408",2020-09-22,"AL",85008,85074.9798837324,196,NA,NA,NA,NA,NA,2029,2029.2134314286,NA,NA,NA,NA,NA
"409",2020-09-23,"AL",85559,85342.8078083449,197,NA,NA,NA,NA,NA,2034,2034.10079061644,NA,NA,NA,NA,NA
"410",2020-09-24,"AL",85753,85958.9175837767,198,NA,NA,NA,NA,NA,2040,2039.04759724671,NA,NA,NA,NA,NA
